label,review
neg,"when i ponder childhood memories past , one of the things that always springs immediately to mind is watching the "" inspector gadget "" tv show with my older brother . 
truth be told , we were rabid fanatics ; our version of cowboys and indians was chasing each other around our coffee table to the theme tune , alternating who would get to be gadget and who would be stuck playing the part of dr . claw , the inspector's arch nemesis . 
i was never a biggie on nostalgia , but you just can't help but have fond memories of something like that . 
sometimes i even find myself up at 4am watching re-runs of my favorite episodes , trying to recapture some of that sense of wonder i felt as a kid . 
at the very least , i was expecting the new film version of the classic television series to have at least some kind of similar effect on me . 
despite how horrid a film may be , the simple task of rekindling even a slight feeling of nostalgia is pretty tough to screw up . 
so back i sat , with minimum expectations of what the movie would deliver ( let's face it ; exactly how good can a live-action disney film really be ? ) . 
i was wise enough to steer clear from the likes of mr . magoo and george of the jungle ( two previous disney adaptations ) , and i wish to god that i had been sharp enough to skip gadget as well . 
rarely has a movie left me with such an utter feeling of emptiness . 
as everyone else was getting up to exit the screening room after the movie had completed its assault on mankind , i was left sitting there , absolutely speechless and totally dumbfounded at what i had just seen . 
can something this awful truly exist in such an evolved world ? 
right from the beginning , i knew i was in trouble . 
in the opening scenes , each character is introduced as if their sole purpose is to just be , to simply serve as real-life duplicates of their cartoon clones . 
when referring to them , people almost yell in fear that the audience will not catch on as to who a certain character is supposed to be ( "" oh , hi penny ! 
is brain with you ? "" ) . 
creating one-dimensional replicas is one thing ; having mere names take the place of them is quite another . 
the "" plot "" , shall we call it , stays fairly in tune with the original series . 
matthew broderick stars as john brown ( how creative is that ? ) , 
a security guard who is horribly injured by a pack of ruthless businessmen headed by scolex ( why , rupert everett , for the love of god why ? ? ? ! ! ! ) , who himself is transformed into claw by an unfortunate chain of events . 
brown is then rescued and used as a prototype for a new law-enforcement technology wherein he's joined with various machine parts and some nifty gadgets to form ( drumroll , please ) . . . 
inspector gadget ! 
>from here on out , the movie becomes a hodgepodge of stupid dialog and confusing situations ( although , to be fair , my confusion could have been caused by the virtual concussion the film was inflicting upon my fragile mind ) . 
there's something about an evil gadget taking over the city ( his first crime must have been swiping matt dillon's dentures from there's something about mary ) and it all ends with ( what else ? ) a bunch of post-credit nonsense and a cameo by don adams himself . 
to be honest , i wasn't much paying attention to these "" treats "" . 
i was just glad that it was over . 
"
neg,"there are scenes in "" the big hit "" that are so awful , they simply defy description . 
the movie is infected with the same kind of blunderheaded idiocy and misplaced confidence that made "" last action hero "" ( 1993 ) such a chore to sit through . 
presumably , "" the big hit "" is an action-comedy , a difficult but not impossible genre to pull off . 
movies of this sort require a fine balance and careful tone , and the comedy is usually meant to work as catharsis for the violence . 
 "" lethal weapon 2 "" ( 1989 ) is a perfect example of an action thriller that was also very , very funny . 
unfortunately , in "" the big hit , "" it seems that comedy is the main motive , and the violence is only intended to punctuate the laughs . 
unfortunately , there are no laughs . 
the movie resembles some of the goofy , throwaway ridiculousness of early jackie chan films , but it doesn't benefit from chan's incredible stunts and goofy , charismatic presence . 
instead , we are left with a lot of digital effects and mark wahlberg , who must have considered himself invincible after his critically-acclaimed performance in last year's "" boogie nights . "" 
however , if he wants to maintain a decent career , he had better start selecting his projects more carefully - movies like this are a sure-fire recipe for a long career in the straight-to-video market . 
wahlberg plays melvin smiley , an amiable guy who also happens to be a professional hitman ( see "" grosse pointe blank "" for the same character , much better developed ) . 
the movie wants us to think , "" gee how clever and ironic - a guy who can kill without any moral implications , and yet he can't stand for anyone not to like him . "" 
the fact is , melvin is so desperate to keep people from not liking him , that he puts up with both an obnoxious fiancee ( christina applegate , with a horrendous new york accent ) and an abusive girlfriend ( lela rochon ) who is only using him for his money . 
his constant bending over backwards to please people makes him a complete patsy at best , and a thoroughly unbelievable character at worst . 
melvin is employed exclusively by a crime boss named paris ( avery brooks ) as part of a team of hitmen , which also includes cisco ( lou diamond phillips ) and crunch ( bokeem woodbine ) . 
one day , melvin agrees to do some moonlighting with cisco by kidnapping the teenage daughter of a rich japanese mogul named jiro nishi ( sab shimono ) for a million dollar ransom . 
however , not only has jiro nishi lost all his money producing a big hollywood movie ( inside joke , get it ? ) , but his kidnapped daughter , keiko ( china chow ) , also happens to be paris' goddaughter . 
so , when paris finds out she's been kidnapped , he takes it personally and becomes determined to find out who did it . 
not knowing the cisco is actually behind the whole scheme , paris puts him in charge of rooting out the kidnapper . 
of course cisco blames the whole thing on poor , innocent melvin . 
along the way , there are several obligatory gunfights , explosions , and car chases , plus a literal cliffhanger inspired by "" jurassic park , "" and a completely unconvincing romance between melvin and keiko ( who looks like she's barely pushing fifteen ) . 
what the movie passes off as humor resorts to thoroughly unfunny jokes about overweight jewish mothers , hara-kiri , drinking problems , leaking body bags , and a running gag about how crunch has recently discovered the pleasures of masturbation , and now spends all his time doing hand exercises . 
not to mention the pimply video store clerk who is always calling melvin and screeching about how he needs to return his copy of "" king kong lives , "" which is two weeks overdue . 
this mess of a movie was helmed by che-kirk wong , the latest hong kong director imported by john woo ( "" face/off "" ) , who also served as executive producer . 
woo needs to stop acting as a conduit for other directors , and start making more of his own films . 
wong , who directed such films as "" rock'n'roll cop "" back in hong kong , is completely tone deaf when it comes to comedy . 
maybe jokes about vexatious video clerks and vomiting on other people are funny across the ocean , but they're not here , at least in the manner wong handles them . 
many of the problems can be traced back to the script , which was penned by obvious freshman writer ben ramsey . 
in addition to his vague characterizations and uninspired action sequences , ramsey's script assaults the audience with his attempts to copy the vulgar , poetic rhythms of tarantino or mamet-style dialogue . 
what he comes out with is just a lot of annoying blather , most of which spews from the lips of lou diamond phillips ( whose favorite phrase is "" it's all love "" ) and robin dunne , who plays cisco's stuttering , black-wannabe assistant . 
the irritation factor of phillips and dunne combined is almost off the scale , which can pretty much describe the film as a whole . 
"
pos,"the deer hunter , directed by michael cimino , is truly one of the greatest movies ever made . 
a captivating drama about the lives of a group of friends from a small russian-american pennsylvania community , the deer hunter promises to be one of those movies that you will never forget . 
in this academy award winner for best picture of 1978 , outstanding performances are turned in by all actors , and cimino's brilliant directing provides the perfect vision into the character's lives . 
the first act of the film provides us with an inside look into the lives of a group of men from a small community who work and hang out together . 
michael , portrayed perfectly by robert de niro , is shown early on as the natural leader of the group . 
after a days work , the men leave their jobs at a factory to head down to the local bar , where john ( george dzundza ) works . 
three of the men , michael , steven ( john savage ) , and nick ( christopher walken ) will be leaving shortly for vietnam , but not before steven gets married . 
after the marriage , the group , including axel ( chuck aspegren ) , spend one last day on a hunting trip , one of their favorite past-times . 
this sequence of events enables us to view the lifestyle of a normal group of men , who will be suddenly and permanently affected by the ravages and separations of war . 
the wedding scenes , although criticized by many as being quite long , actually enhance even more the purpose of the first act . 
the outstanding performances by de niro , walken , streep , savage , and cazale , who died very shortly after the filming of the movie was completed , really begin to shine through and promise not to halt in the near future . 
the second act of the movie begins with the trio of men on the front lines in vietnam , stationed in a south vietnamese village being attacked by the viet cong . 
the men are eventually captured and held in a floating prison on a river . 
this prison , run by the v . c . , 
initiates the horrifying scenes in the movie , where the prisoners are forced to play russian roulette against each other . 
steven , who is emotionally marred by this turn of events , is secluded in a tiger cage with water up to his face when he refuses to participate . 
michael shows his leadership again by convincing nick that the only way that steven will survive is if the two friends play against each other , and moreover , they must play with 3 bullets in the gun . 
personally , i felt that de niro's absolutely gripping portrayal really was displayed in a brilliant way in these and the following scenes . 
the men are eventually able to escape , but are separated . 
michael is able to get steven , who ends up losing his legs , to medical care , while nick finds his way to saigon and a u . s . army hospital . 
michael returns home and does not feel at all like a hero . 
he wants to avoid the celebrations and recognition that his friends would like to bestow upon him . 
he assumes that nick is still lost in vietnam . 
the third act concentrates more on walken's character , who eventually stumbles upon a small gambling operation where the game is , again , russian roulette . 
only in this game , you play for money . 
michael has learned that nick is possibly still alive and returns to saigon to attempt to find him . 
the two narrowly find each other at the russian roulette games , but do not link up until michael discovers nick participating in the games and tries to bring him home . 
a very emotional , and , for many , a very disturbing movie , the deer hunter is a truly magnificent movie that should not be missed . 
the greatest performances possible are turned in by all actors , and cimino's directing , which is considered to be at his all-time best in this film , is equally dazzling . 
do not miss this film , it will captivate and astound you . 
"
neg,"ironically , one of the themes of 200 cigarettes is that you should try to make the best of every moment in life . 
unfortunately i will no longer be able to say that i lived every moment of my life to the fullest , because i spent 95 otherwise perfectly good minutes , watching this sad excuse for a movie . 
actually smoking 200 cigarettes in the same 95 minutes couldn't be any worse for you than it is to watch the movie . 
not only is it a pathetically bad film overall , but 200 cigarettes actually has no redeeming qualities whatsoever . 
the plot is scattered , thin and predictable ; the acting is monumentally bad ; and the style of film making resembles a home video . 
it is december 31 , 1981 and the big party is at monica's ( martha plimpton ) house . 
but no one has arrived yet . 
her 8 invited guests and several people that they have picked throughout the evening are wandering the streets of new york city in various groups . 
some of them know each other through their common bond of having slept with monica , and some are total strangers . 
but they all are to face their own personal neuroses before night's end . 
those who are invited are the ones that have the issues . 
it is up to those who aren't to help them come to terms . 
first there is eric ( brian mccardie ) who is a former boyfriend of monica's and is just getting over the heartbreak of their relationship terminating prematurely because of his sexual performance , or lack thereof . 
he is one of the most bland characters , in a film full of dullness , because he is so utterly predictable and stereotypical , a common trait of this poor production . 
bridget ( nicole parker ) and caitlyn ( angela featherstone ) who are both extremely sensuous young women looking for someone to handle their desires on new year's eve and tag along to the party with them . 
they stumble across a nameless bartender ( ben affleck ) who is the one truly perfect character in a film of imperfections . 
he is nether sexually deprived , nor uncertain about his future , as he is in law school . 
his lack of flaws is both boring , unrealistic and painful to watch . 
as bridget and caitlyn make passes at him you are neither entertained nor humored by the sub-standard comedy . 
moving on , there is val ( christina ricci ) and stephie , ( gabby hoffman ) 2 teenage girls with fake identification and very different thoughts . 
val is monica's cousin and a true fan of the new york scene . 
on the other hand , stephie is convinced that she is vulnerable to crime when the two venture out of their usual locations in search of the party that they just can't find . 
paradoxically , it is 2 punks that they meet at a bar ( actually they attempt to flee from their presence , but aren't successful ) who guide them through their fears and force a level of relaxation upon their warped minds . 
of all the insanely dull and uninteresting couples , only one approaches a level of decency in both acting and plot . 
wisely , the movie's creators have put heavy emphasis on lucy ( courtney love ) and kevin ( paul rudd ) who are best friends and share the common bond of being dateless . 
paul has just broken up with long time steady ellie ( janeane garofalo ) and is starting to come to terms with his loss when lucy informs him that ellie had been sleeping around during their relationship . 
however , the only complexity to these two characters is that they seem to want to be more than friends , and that is reiterated when they attempt sexual intercourse in a bathroom stall on more than one occasion during this strange evening . 
finally , there are the two worst performances and worst sub-plot of the film . 
jack ( jay mohr ) and cindy ( kate hudson ) have been going out for a short period of time and jack just learned that he took cindy's virginity the night before . 
while she attempts to play this down and be her usual self , he is a predictably self loathing male as he attempts to deal with a string of one night stands that includes the recently deflowered cindy . 
very often , when a film is as putrid as this production , there will at least be a decent quality of film making to reveal an occasional moment of glory . 
however , this film has neither the quality of cinematography nor the moments of glory to be highlighted . 
instead , what you get is a collection of rough and inconsistent cuts , bad continuity and inaccuracies . 
first , and most noticeable is that as the film goes from one subplot to another , there is no apparent order that it follows , and it is also weekened by unnecessarily edgy edits from scene to scene and shot to shot . 
at other times , objects seem to get up and move and hairstyles and costumes change from shot to shot . 
there are also at least 4 scenes in a taxi cab that go from start to finish . 
not in a single one of them does anybody pay the driver . 
and yet , no matter how miserable this film may be , and no matter how poor the acting is all around , there was a ray of a hope for these many bad plots . 
perhaps , if the makers had just decided to concentrate on one or two or , perhaps , even three , there might have been the time and opportunity for some character development , or quality acting , or even a decent plot payoff at the end . 
but it didn't happen that way . 
the cast of quality name actors was forced into roles that not even one of them could convert into a mediocre performance , and every story line crashed and burned quicker than it takes for the ball to drop at midnight . 
"
pos,"i recall the trials and tribulations of my high school years . 
it was a period that would mercilessly force me to exit boyhood and thrust me into the unwelcome arms of adulthood . 
but of all the experiences that i collected throughout those tender years , i can honestly say that the toughest and the scariest thing that i had to cope with was my raging hormones and my crazed curiosity about girls and sex . 
yes , more scarier than my seventh grade english teacher and even scarier than the bullies that constantly hounded me , trying to deal with my personal wonderment about sex was like trying to fight an invisible monster . 
for all teenagers , it's almost like a rite of passage . 
and what we did was sometimes downright nasty , sometimes funny , and sometimes shocking . 
and all of that is terrifically and shamelessly brought to light in what might be the funniest movie this summer . 
`american pie' is a comedy about four sexually frustrated seniors that enter into a pact to lose their virginity by the end of the school year . 
just how great are their hormones raging ? 
one of them notes , after watching disney's the little mermaid , that ariel is soooo hot . 
the four schoolmates are kevin , oz , finch and jim . 
kevin is the only one with a steady girlfriend , but doesn't want to have sex until the time is just right . 
but what is the perfect time ? 
there is just no way to know , and that frightens him . 
oz is the big jock who decides that the way to score with the girls is to listen to them and to be more sensitive . 
he joins up with a jazz choir and discovers that getting in touch with his feminine side has some tremendous advantages . 
finch is the phobic hermit who doesn't stand a chance with any girl . 
so , he pays someone $200 to start spreading rumors about his prowess . 
suddenly , girls are lining up to go out with him . 
but among these friends , it is jim that is the most curious and the most fearful . 
when he has a chance to romp with a pretty exchange student , his inexperience comes shining through . 
he has much to learn , and will do anything to seek out this kind of knowledge . 
this may include watching scrambled porn channels or experimenting with mom's apple pie in a scene that is completely shocking , raunchy , yet unbelievably funny . 
the one thing that i want to say about this film is that it well deserves its `r' rating . 
there is stuff in here that is completely gross in the same manner that `there's something about mary' was gloriously ribald . 
in fact , at first this film received a sinful nc-17 rating before a couple of more cuts finally brought it down to a teen-accessible rating . 
but i guess after seeing the no-holds-barred coarseness of south park , this seems tame by comparison . 
teens and anyone who can still remember their acne years are the ones that will laugh hardest . 
but unlike many teen sex comedies , there is a genuine intelligence at work here . 
these are four normal boys who have a natural curiosity about sex . 
their plans of action are thoughtful and they think about the consequences . 
they know what they want , yet temper it with responsibility . 
but almost always , it's impossible to know how to fight the invisible monster , and it's these episodes that make `american pie' such a carnal delight to watch . 
"
pos,"the love for family is one of the strongest driving forces in any man's life , especially for those who have fostered their family under precarious circumstances . 
thematically in cinema , love for family has been used frequently and emphatically to highlight more abstract aspects of characters ; it is rare , however , for it to develop as outstandingly as it does in roberto benigni's neo-classic drama , life is beautiful . 
through a central cast of father , mother , and son , benigni demonstrates the wonderful , undying love that a family shares in the best of times and the worst of times . 
life * is * beautiful for guido orefice ( roberto benigni , directing himself here for the sixth time in his career ) , an italian jew , master con man , and aspiring waiter extraordinaire . 
living in 1930's italy , he lives a carefree life of good fortune ; it is made even better when he happens upon a pretty schoolteacher named dora ( nicoletta braschi ) . 
although dora is already engaged , guido manages to sweep her off her feet and persuades her to marry him instead ; the two have a child named joshua ( giorgio cantarini ) . 
unfortunately for the happy family , the third reich and its nazi minions occupy italy and imprison all jews in work camps . 
it is after the movie takes this dramatic turn that the movie's theme of family love becomes the strongest . 
although prior to this turning point benigni plays guido with a sort of goofy charm , he relaxes the role to ensure his son's happiness . 
now , instead of awkwardly seducing the sweet dora , he constantly reassures his son that everything will be all right . 
benigni's performance is truly a well-rounded one , and certainly one of the more fluid turns all year . 
the supports are all strong as well , but the movie truly excels in its script . 
life is beautiful is a self-proclaimed fable , one which tells its story in grand , two-part fashion . 
in certain parts it manages to sink to the level of a "" saturday night live "" spinoff -- a number of humorous skits connected by a token plot -- but in the movie's second half the script's circular nature becomes admirably obvious . 
characters make reprise appearances in fine form , and certain events which are intially curious become critically linked to the plot's outcome . 
in all , fans of foreign film will see this as a memorable motion picture , and novice movie-watchers may take this opportunity to see their first "" artsy "" film . 
life is beautiful is an artsy movie by convention but easily accessible to everyone , and above all is a fine thematic picture . 
"
neg,"capsule : not as bad a sequel as crow 2 or batman & robin , but still horribly putrid , cheesy and ill-conceived . 
this one belongs in saturday morning cartoons . . . 
extended review : you know , about halfway through this movie , i realized that if you hacked out everything except the fight scenes , you'd have a damn fine 35 minutes or so of flashy , hong kong style martial arts . 
beautifully choreographed by robin shou , who also plays liu kang , the fight scenes are both mind-blowing and graceful , acrobatic enough to make olympic gymnasts weep . 
this is what made the original so fun , but unfortunately for the sequel , we are without the frenetic directorial style of paul anderson . 
instead , they got john r . leonetti , the cinematographer for the original mortal kombat . 
not a good choice . 
while the fight scenes are brutal and eye-popping , the rest of the movie looks like standard made for tv fare . 
the acting is sub-par , which i could endure if it were not for a . ) the director's style , b . ) the special effects , & c . ) the treatment of the story and characters . 
a . ) mr . leonetti should go back to lighting , in my opinion . 
i could say dozens of bad things about him : he way overuses slow-motion , he has no eye for action , he can't get even mediocre performances out of actors , and so on . 
but by far his worst move was the way he treated jumping . 
apparantly , everybody can now fly . 
hell , i'm all for the occaisional gravity defying flip kick and whatnot , but not when it happens every few minutes , and is done so poorly . 
better jumping and acrobatics has been seen in xena : warrior princess . 
in short , they should have gotten paul anderson back . 
or at least let robin shou direct . . . 
b . ) unlike the first one , whose sfx were vibrant and somewhat realistic , mk : a's special effects are bland , fake looking , and overall just plain bad . 
i counted at least half a dozen times that blue-screening was painfully obvious . 
had this movie been made in the 80's , it would have been ground-breaking . 
but in today's industry , it doesn't even look finished . 
c . ) now for the _really_ bad parts . 
i admit , i'm an avid fan of the mortal kombat series . 
the games are amusing diversions , an easy way to work off stress and anger . 
the first movie was a mindlessly fun thrillride . 
this could have been a really cool movie . 
it isn't . 
the writers apparantly deemed it necessary to lower the target audience from teens to preschoolers . 
some of the plot elements are just plain stupid . 
how stupid ? 
take , for instance , how our heroes move around . 
they use giants spheres the roll around underground , supposedly at thousands of miles per hour . . . oh 
boy . . . 
even worse is the treatment of secondary characters . 
blink and you'll miss 'em . 
most characters had more depth in the video games . 
if you thought batman & robin was bad about this , you ain't seen nothin' yet . 
a good 75% of the characters are introduced , kick somebody around a bit , then either die or are forgotten about . 
there's no explanation at all for this . 
and for the final blasphemy , the fight that all the fans were waiting rabidly for , the fight hyped to be the most intricate of the movie , lasted about 3 minutes and then just sort of . . . ended . 
it almost made me weep . 
to sum it all up , rent it on video , and fast-forward through everything except the fight scenes . 
"
pos,"whenever writer/director robert altman works in a specific genre , he has the tendency to rewrite it on his own terms . 
he made the west dirty in "" mccabe and mrs . miller "" ( 1971 ) , he parodied hard-boiled detective stories in "" the long goodbye "" ( 1973 ) , and he transformed a cartoon into flesh and blood with "" popeye "" ( 1980 ) . 
the same holds true for his most recent film , "" the gingerbread man , "" which reinvents a genre that has developed at an exponential rate over the last five years : the john grisham movie . 
by the time "" the gingerbread man "" was completed , there was very little evidence that it was ever based on a story by grisham . 
there's no idealist young lawyer ala tom cruise , matthew mcconaughey , chris o'donnell or matt damon , and it doesn't feature a great showdown in a courtroom . 
instead of being a grand ode to the powers of the legal profession , "" the gingerbread man "" is a rain-soaked , southern gothic noir thriller with wildly eccentric characters , a twisting plot line , black humor , a somewhat bleak ending , and even altman's trademark full-frontal female nudity . 
the central character of the film is rick magruder , who is unlike any of grisham's other lawyer heroes . 
he is older , experienced , and rich ; he drives a cherry-red $80 , 000 mercedes that never gets dirty , even in the incessantly pouring rain of savannah , georgia , where the story unfolds . 
rick is in the midst of an ugly divorce with his wife , leeanne ( famke janssen ) , and he rarely gets to see his two children , jeff ( jesse james ) and libby ( mae whitman ) . 
a reason is never given for the divorce , but it isn't hard to surmise that rick's womanizing had a large part in it . 
whenever he's late to pick up the kids on his visitation days , leeanne always assumes it's because he's been "" screwing around . "" 
after an office party celebrating another of his court victories ( he hasn't lost in eight years ) , rick becomes involved with mallory doss ( embeth davidtz ) , one of the catering waitresses . 
he drives her home because her car has been stolen , and they end up in bed together . 
rick finds out that mallory is being terrorized and stalked by her slightly psychotic father , dixon doss ( robert duvall ) , a grungy , stringy , bare-footed old man who leads a commune of other greasy old codgers . 
it was actually dixon who stole her car that night , and when rick asks why , mallory replies that he always does "" weird "" stuff like that . 
as another character puts it , dixon is "" a few beers short of six-pack . "" 
rick ends up convincing mallory to have dixon brought to court and tried for competency . 
he succeeds with information dug up by clyde pell , a private investigator friend ( robert downey jr . ) , and testimony from mallory's begrudging ex-husband , pete randle ( tom berenger ) . 
dixon is put in a mental hospital , but his commune buddies succeed in breaking him out . 
from there , the story delves into kidnapping , murder , double-crossing , and even a hurricane that adds an ominous cloud of constant violence to the action . 
altman's cinematographer , changwei gu , gives the film a dark , soaked look . 
if it isn't night-time , at least it's raining . 
gu shoots the interiors , which are almost all dark wood paneling , with a minimum of light . 
a great deal of the action takes place in the leafy georgia backwoods , which altman uses to create an acute sense of dread and vulnerability . 
in the city there is danger enough , but when rick has to venture into the woods , you can almost feel him leaving all hope of civilization behind as he literally enters another world . 
altman has worked in just about every conceivable genre , from westerns to epic dramas to comedies . 
but , no matter what the genre , he is always sure to give it the altman stamp , which usually consists of all kinds of idiosyncratic quirks and little details that are often missed without repeat viewings . 
 "" the gingerbread man "" is no different , although his style is much more restrained here . 
however , without those little touches , the film could have easily slumped into a routine action/thriller . 
a great deal of the credit for the film's success can be given to the actors , especially branagh , who rarely works outside of period pieces and his own direction . 
here , the british actor consistently maintains a serviceable southern drawl , while making an essentially contemptible character interesting and sympathetic . 
rick is an extremely flawed man , but branaugh brings real humanity to his character . 
without it , the entire film would fall flat because so much of it is reliant on the audience feeling rick's pain and frustration . 
the supporting actors also put in fine performances , including embeth davidtz , who is probably best known for her heart-breaking role as the jewish maid in "" schindler's list "" ( 1993 ) . 
tom berenger provides some gruff comic relief , and robert duvall spends most of his on-screen time just looking weird . 
it doesn't seem like he does much because he has very little spoken dialogue , but watch him closely during the film's one courtroom scene : his entire performance is in his eyes and his body language , and few actors could have pulled it off without being either silly or overbearing . 
while "" the gingerbread man "" isn't in league with altman's greatest works like "" nashville "" ( 1975 ) or "" the player "" ( 1992 ) , it is nonetheless a solid piece of genre filmmaking , which may prove a successful vehicle to restart his somewhat lagging career . 
some critics love to stamp films like this as "" commercial , "" as if altman can only maintain artistic integrity if his films are aimed at a tiny audience and don't make money . 
altman has done something much better : he took what could have been a generic movie , and by investing artistry and effort , he made it into something more . 
"
pos,"i must admit i'm going to be a bit biased in my review of the new romantic comedy serendipity , because that also defines how i met my current girlfriend . 
the magic and mystery of our fated encounter is also embodied in the quirkiness and freshness of the very funny and very romantic serendipity . 
i am not a big fan of the romantic comedy genre , but something drew me to this film . 
maybe it was the casting of the underrated jeremy piven in a supporting role , and the hilarious eugene levy . 
maybe it was my hope that john cusack would get the redemption he justly deserves after such crap as high fidelity , con air , and pushing tin . 
but maybe it was because i feel as giddy as a school kid right now with this whole romantic thing currently in my life . 
the story of serendipity is simple . 
two people , john trager ( john cusack ) and sara thomas ( kate beckinsale , looking ever so hot ) , have a chance encounter over a pair of gloves -- with buck henry smack dab in the middle . 
charmed beyond repair , these two knuckleheads grab a sundae together at a caf ? called serendipity , talk about that irresponsible thing called fate and the avenues it leads people down , and spend a few hours at the local ice skating rink . 
but with each of them already involved with other parties , sara has john write his name and number on a $5 bill and she writes her name and number on a copy of love in the time of cholera . 
sara declares that if this "" thing "" -- let's just call it love -- is destined to happen , fate will bring them together in the future . 
years later and on opposite coasts of america , john and sara -- both engaged but still unsure whether they have found their soul mates -- decide to seek each other out to rest their doubts . 
what happens then is an enjoyable and often hilarious cat-and-mouse game with the fates - involving such items as mistaken identity , a graduate homage , john corbett as a freaky new age musician , and eugene levy as an irate and crazed salesman -- to find out if that "" thing "" was right after all . 
fortunately , first-time screenwriter marc klein has sketched strong , well-rounded , characters to propel a predictable and corny narrative . 
coupled with deft directing by michael chelsom ( director of the very unfunny town and country and the very funny funny bones ) and the use of time-lapse camera work to illustrate the passage of years -- the film comes off with genuine believability and sincerity . 
both piven and molly shannon make nice sidekick characters 
on the flipside , films such as you've got mail , made in heaven , and even high fidelity are the quiet inspirations for the film's main journey at hand . 
but it's what happens to the unexpecting characters left behind in the romantic wake after john and sara find happiness this is the most unsettling part of the picture . 
"
neg," "" goodbye , lover "" sat on the shelf for almost a year since its lukewarm reception at the cannes film festival last may , and one look will tell you why . 
it's a mess . 
and that's * way * before ellen degeneres shows up . 
the film is one of those torrid double-indemnity crime stories that , in this case , required the services of three screenwriters . 
i suspect that one wrote a sexy thriller , one wrote a murder mystery , and one wrote a comedy , then director roland joff ? tried to piece it all together in the editing room while scratching his head in bewilderment . 
i didn't laugh at ellen degeneres much ( i think i was supposed to ) . 
degeneres is horrible and her character is even worse , a tough-talking vulgar cop with a bad wardrobe and bad hair . 
either degeneres is wearing a wig--as most of the actors appear to be--or she doesn't yet have enough clout to secure a hairstylist . 
every single word out of her mouth is supposed to be racy and hip , but her incessant wisecracking is poorly-written and merely stupid . 
her reaction to the brutal killing of a jogger is "" at least she died healthy . "" 
and that's one of her wittier asides . 
degeneres' sgt . 
rita pompano is called in to investigate the allegedly accidental death of . . . wait . 
to give away too much of the plot would all but ruin a film that has very little going for it outside of its numbing plot twists and multiple triple-crosses . 
it's best described this way : 
sultry sexpot/real estate agent sandra dunmore ( patricia arquette ) is married to jake , a "" creative yet unfocused "" ( and alcoholic ) advertising rep , played by dermot mulroney . 
sandra likes to act out her deep-seated sexual fantasies and jake's brother ben ( the suave-as-ever don johnson ) likes to help . 
ben is also coming on to his petite , mousy co-worker peggy blaine ( mary-louise parker ) and someone , somewhere , is planning to cash in on that huge life insurance policy of his . 
the film is ripe with cheating lovers cheating on each other and back again . 
although there are some genuine surprises , the plot twists get too contrived too quickly . 
probably around the time degeneres' gumcracking gumshoe appears . 
at least the former "" ellen "" star is going for something a little different . 
arquette turns in yet another of her stiletto-heeled , platinum blonde bombshell roles ( see : "" lost highway , "" "" true romance "" ) while quoting embarrassing lines like "" i'm not wearing any underwear . "" 
i hope she got paid a lot of money to do this . 
here's an example of some of the film's flat-out stupidity . 
sandra purchases a used car and disguises herself in a red wig prior to stalking two of the film's duplicitous lovers . 
she drives the motorbiking couple off a cliff while blaring her favorite "" the sound of music "" on her car stereo , intent on identifying herself to her hapless victims . 
so what was the point of the wig and the car ? 
 "" the sound of music "" stuff might be a reference to "" the wizard of oz "" allusions in david lynch's "" wild at heart , "" but if so joff ? must have forgotten that "" wild at heart "" was a despicable movie . 
it's hard to believe that "" goodbye , lover "" was directed by the same person who made "" the killing fields "" and "" the mission . "" 
it's not , however , hard to see why it sat on the shelf for so long . 
it should have stayed there . 
"
neg,"wow , a film without any redeeming qualities whatsoever . 
i'm amazed that someone thought this was a story that must be told on screen . 
many blacks in hollywood complain that they are not nominated for awards based on their race . 
i think first they need to concentrate their energy on themselves , and stop making movies which makes them look like nothing more than sex-crazed buffoons . 
even i'm offended by it . 
bill bellamy is a "" player "" which means he sleeps with a lot of women and lies to them . 
what a pleasant main character . 
one day , his friends decide that they want to find out how to be a player . 
why they decide this "" one day "" i have no idea . 
how many years have they been friends and why all of a sudden would they want to learn ? 
anyway , bellamy agrees to teach , and his wonderful lesson to his friends consists of letting them ride in his car while he rides from house to house having sex with women . 
this is the bulk of the film folks , guys riding from house to house , one keeps getting out to have sex , while the others sit in the car . 
since russell simmons is producer , and since the official title of the film is "" def jam's how to be a player "" , i was ready to be jumping up and down and stomping my feet and beating the person next to me because of the comedy . 
amazingly , aside from gilbert gottfried's 90 seconds of screen time , there was no comedy in the film for me to express myself in such a manner . 
instead of jokes , there's just an endless stream of profanity and naked breasts ( and naked breasts aren't so bad , but naked breasts alone don't make a good movie ) . 
be sure to bring along your ebonics to english dictionary as well . 
gilbert gottfried's character serves as one in his very brief appearance , asking for explanations as to what is being said . 
they should have brought him along for the entire film . 
[r] 
"
