default,student,balance,income
0,0,1251.784019,32721.14404
0,0,149.0244884,33398.46237
0,0,465.0855346,43480.56849
0,0,1031.126796,41022.09564
1,0,1478.124069,31515.34449
0,0,789.0007057,35798.47264
0,1,790.2959403,14086.44837
0,1,1123.595047,16082.90571
0,0,1370.109496,40101.37913
0,0,396.5135872,41969.74677
0,0,682.0783655,30736.88765
0,0,338.735981,44923.04553
0,1,1056.329476,16000.84177
0,0,927.211781,44368.88309
0,0,634.6961045,32594.69223
0,0,833.533113,40526.30562
0,1,1345.230627,18518.71569
0,0,550.8989669,45347.78162
0,0,495.7089542,24845.43297
0,0,661.4261522,22610.3103
0,0,136.1995896,20935.61911
0,0,480.1925853,26084.40714
0,0,230.8689248,32798.78259
0,0,93.5701987,42930.77918
0,1,508.8248517,22663.70983
0,1,970.5159466,16584.82829
0,0,1324.296671,46875.39427
0,0,932.9638468,32105.44192
0,0,0,31418.36914
0,1,984.7631618,17039.97332
0,0,725.1205004,47549.20075
0,0,246.8238097,40953.34276
0,0,1051.321091,23859.4318
0,1,926.8926126,19445.93717
0,1,1024.024885,18545.89964
0,0,699.8420242,41985.25767
0,1,1036.323514,14108.45452
0,0,321.1088067,36275.14289
0,0,0,41152.17395
0,1,1299.187324,19878.74735
0,0,763.3753093,40978.14118
0,1,808.7427719,9775.581396
0,0,808.5075036,34543.0188
0,1,677.5528258,20745.01533
0,1,904.0089267,13996.5019
0,1,102.1667716,26266.36282
0,0,1218.346515,43930.98989
0,1,774.4138371,12289.86437
0,0,1309.564374,47432.43278
0,0,921.9989908,31553.73405
0,0,629.6962085,60230.21901
0,0,77.50293863,31050.15582
1,0,1772.855484,42080.10684
0,0,960.2376921,53418.51083
0,0,664.6529879,56677.62141
0,0,109.918734,33419.00689
1,1,1790.360537,14306.8236
0,0,1425.801629,34015.84987
0,1,1167.620124,23502.21282
0,0,891.1921462,35862.1673
0,1,1124.259312,23168.92345
0,0,1796.114376,31862.57529
0,0,237.9761856,38229.51786
0,0,1353.264924,43888.88306
0,1,1176.55006,18662.59883
0,1,1229.441498,12158.04466
0,0,270.548125,34258.83123
0,1,722.0554201,14661.52456
1,0,1170.198974,46692.10478
0,0,840.1365052,38738.17715
0,1,873.6412372,21810.61199
0,0,434.2433404,57146.4261
0,0,605.2744474,58469.47549
0,0,428.8421619,36980.13927
0,0,1662.762192,36691.56219
0,0,682.7124117,33175.18305
0,0,598.513777,42584.12081
0,0,1088.254765,32617.59348
0,0,911.0522329,38629.51836
0,0,538.1600228,44654.09318
0,0,721.7438218,21162.74272
0,1,438.5173671,17400.39085
0,1,516.865449,20179.34606
0,0,811.1712029,42185.44357
0,0,775.9818346,68179.7612
0,0,285.4000014,39398.56535
1,0,1554.816319,26430.4894
0,0,1057.015212,54652.71033
0,1,673.8124271,17672.28798
0,0,689.6873624,24085.43483
0,1,1400.344589,14768.69622
0,0,601.4172905,41490.61584
0,1,754.8595587,18996.8367
0,0,639.6652615,49977.29496
0,0,765.7724451,35122.02738
0,0,220.3689577,24019.31056
0,0,47.30266754,38293.31114
0,1,780.7223987,23819.78879
0,0,168.8134955,57262.7545
0,0,1557.640951,46030.26209
1,0,1891.109614,34448.69385
0,1,688.7475484,26662.3766
0,0,452.0078771,39990.76569
0,0,574.4911928,31632.62424
0,0,572.1661387,43807.21905
0,0,946.770746,26618.52276
0,0,523.9086948,43928.63793
0,0,1146.358385,44840.02496
0,0,1646.613919,39347.4568
0,0,1216.202309,43656.12889
0,0,1184.899625,53896.90225
0,0,1416.065555,40371.28459
0,0,431.9427414,46658.01381
0,1,521.0330664,16887.16039
0,1,806.9961112,15964.99698
0,0,775.4439275,33781.78107
0,0,942.2799083,24683.38081
0,1,1261.257138,26085.07612
0,0,509.3708922,39546.47264
0,0,1389.386452,39707.98955
1,1,1836.161765,18944.80788
0,0,196.4829904,41972.98495
0,0,1348.888866,40548.75271
0,0,661.6020253,43157.11928
0,0,718.9867228,21044.67383
0,0,451.1293241,39849.71324
0,1,114.4182416,12540.90728
0,1,889.0123127,10382.9368
0,0,1046.135324,47218.81679
0,1,1263.874831,18520.06367
0,0,1109.034634,29759.6363
0,0,698.4053812,33265.43584
0,0,1328.967126,51721.37161
0,1,1199.809244,19538.02749
0,0,1261.778453,26767.92328
0,0,605.3656943,39002.22964
0,0,550.6398862,35648.39063
0,0,894.2750955,36513.5392
0,0,1163.534574,46173.76824
0,1,1061.755086,17502.81964
0,1,1204.54963,19058.98454
0,0,1666.415624,18916.37486
0,0,412.9020609,49060.92374
0,0,595.0659734,29842.88605
0,1,836.0057683,7404.715843
0,0,178.1545157,28785.9621
0,1,627.6453208,17868.44485
0,0,1004.255095,36895.86555
0,0,1195.399568,34333.92991
0,0,515.6356355,51072.84702
0,0,1242.110378,37980.75837
0,1,153.2610397,14027.79074
0,0,1086.740286,42451.99308
0,0,280.9590497,29998.8573
0,0,955.8814143,48657.79037
0,0,1093.282258,18844.25039
0,0,734.0879454,22342.55035
0,0,793.8293877,45089.55206
0,1,410.4961872,25838.19736
0,1,677.6531966,18930.0772
0,0,814.5538745,39148.55837
0,0,800.1773456,43547.39817
0,1,300.7955043,19673.67406
1,1,1748.680849,13715.42438
0,0,0,54901.82221
1,0,1807.684491,42308.95445
0,0,833.0705629,36330.26209
0,0,794.464327,32431.82055
0,0,631.5980113,46841.11096
0,0,108.2494526,45264.56479
0,0,1040.396434,41395.28825
0,1,1207.052483,24747.88997
0,0,67.23043907,45751.44793
0,0,438.3989038,40576.74212
0,0,708.579795,21728.8202
0,0,775.4022116,41857.57803
0,0,0,49459.27548
0,0,610.5067355,52124.23357
0,0,845.3432645,34216.75436
0,0,181.9197785,37725.24736
0,0,272.9878407,63566.36599
0,0,805.0963327,40236.89963
0,0,226.8557048,33014.89333
0,0,0,39576.43465
0,0,691.9288288,23957.71488
0,0,1674.19783,54658.07415
0,1,715.7174174,27285.33324
0,0,339.4334297,44889.87491
0,1,767.3371317,21979.64653
0,0,1088.488096,38171.37207
0,0,28.56739084,35414.57828
0,1,792.5775616,21347.27345
0,1,1093.11502,22593.08161
0,0,408.4892466,35984.56168
0,0,1214.830968,38224.96205
0,1,850.1598866,26764.29246
0,1,1078.662963,25945.17896
0,0,403.6464529,55458.89125
0,0,1378.169887,48152.98785
0,0,306.9952026,43504.30524
0,0,1569.380835,42414.62536
0,1,1377.269683,17077.24211
0,1,656.379057,26578.88356
0,1,1654.632735,23687.35721
0,0,702.0847515,47811.75807
0,0,1110.060616,40236.50149
0,1,718.211754,18788.74812
0,0,737.1504318,50544.78419
0,0,672.3800476,40236.8732
0,0,1298.002763,42219.91124
0,0,489.3993741,37338.58292
0,1,636.104269,20763.82786
0,1,1406.799827,16686.62801
0,0,997.809843,50287.87374
0,0,0,49792.75726
0,1,691.2247423,16872.15171
0,0,485.8689097,14213.70558
0,0,730.1796753,42685.18467
0,0,152.1195126,41847.23184
0,1,1105.925571,13126.21424
0,0,0,47592.72814
0,0,815.737668,48788.10334
0,0,568.629894,28122.59409
0,0,589.9444194,24854.60458
0,0,1139.567166,36363.6248
0,1,344.5228968,21341.65384
1,0,2005.575128,36636.00859
0,0,1391.033809,51881.81867
0,0,1338.884597,32500.58487
0,0,78.78255363,37605.45251
0,0,764.6451796,49100.94838
0,0,602.6168777,56017.12754
0,0,834.6900595,42468.91366
0,0,1391.516591,30152.80387
1,0,1823.751426,53526.35641
0,0,1010.070759,39456.90834
0,1,1069.80034,14736.147
0,0,1116.065771,37074.06137
0,0,428.4022839,36340.65107
0,0,147.4885752,44482.26878
0,1,689.519195,15600.04737
0,0,939.4207168,55360.03312
0,1,591.1402653,19937.02257
0,0,1139.264364,41869.31867
0,0,500.6492512,31353.75002
0,0,1109.408616,64213.19249
0,1,733.928449,28105.6062
0,0,687.9567922,40354.21604
0,0,118.5984509,35974.76401
0,0,0,42009.04182
0,0,634.8650438,49681.22453
0,0,615.4712543,38161.6557
0,0,457.9577436,36211.19499
0,1,854.1493647,12843.43651
0,0,770.9545178,42673.99315
0,1,0,24283.33598
0,0,58.4438978,44838.69499
1,1,1893.664334,21526.35063
0,0,768.0436339,35951.12467
0,0,336.2424173,46279.52586
0,0,852.9713399,42773.77146
0,1,1300.707924,13675.52018
0,0,743.5160765,33764.57181
0,0,293.4523575,38528.44736
0,1,1472.948461,23877.59266
0,0,756.1601309,52778.05363
0,0,465.4956002,42358.16154
0,1,1041.438743,24847.8812
0,0,709.7382874,46363.34367
0,0,427.11769,34193.16093
0,0,612.2257762,60323.35727
0,0,1322.152854,47892.88998
0,0,673.7476812,25013.06314
1,0,1135.047349,48982.22585
0,1,509.6129401,21928.91099
0,0,113.669024,38513.33229
0,1,560.4317644,24511.21021
0,0,1163.73601,32467.74804
0,0,133.5089142,49516.34083
0,0,897.4202657,36296.74814
0,1,793.5627844,13446.05629
0,0,942.7868536,27736.64512
0,0,953.8070084,40908.40612
0,0,814.2436789,29631.11007
0,0,1387.704469,26863.17233
0,1,601.345719,15897.138
0,0,656.5227013,34229.3741
0,1,1790.544092,21938.20923
1,1,1925.982795,17763.3503
0,0,0,16834.80271
0,0,310.1186425,31445.77108
0,1,956.7203919,14464.80738
0,0,205.1731978,47284.25351
0,1,1572.803778,24557.35211
0,1,1455.684182,14822.83306
0,1,1011.458814,28316.75761
0,0,413.5990058,31466.22059
0,1,0,19281.71466
0,0,377.1938454,41901.84737
0,0,0,51480.38735
0,1,0,13407.75859
0,1,527.0560852,22986.28382
0,1,1470.330834,15752.68179
0,0,776.5683574,54662.516
0,0,1096.203668,41016.21823
0,0,130.4529103,46094.07715
0,0,1331.607309,27665.67547
0,1,598.0818313,12385.82408
0,0,177.0108651,53545.01511
0,0,937.0330528,27174.5267
0,0,0,46581.36178
0,1,970.2107314,19245.19816
0,0,268.8794915,48006.15004
0,1,708.9778283,15968.91656
0,0,596.0091827,32983.5435
1,1,1944.677459,13026.04673
0,1,1805.293071,10405.42666
0,0,405.3880438,28493.35072
0,0,849.1290111,26970.73609
0,0,988.4077153,32458.76937
1,1,2261.848162,20030.16512
0,0,1221.599764,40865.31289
0,0,1057.3564,45099.09159
0,1,292.3000209,17321.22712
0,1,940.0797321,18581.57718
0,0,368.1969332,32107.67872
0,0,703.3860084,38419.41383
0,0,1018.22126,39893.30287
0,0,240.2256121,25042.40173
0,1,446.6348475,18309.79074
0,0,1277.793381,35620.156
0,0,519.5840264,30546.86437
0,0,933.5212001,40378.42312
0,1,1074.577871,18574.35373
0,1,1697.753989,19021.0677
0,0,1240.664707,46148.19747
0,0,573.5848026,54427.92115
0,0,486.057014,54794.3922
0,0,455.3484167,41378.99712
0,0,1110.43993,39311.53452
0,0,1225.065552,49090.36931
0,0,286.2582428,28838.32131
0,0,1444.630477,40364.55588
0,0,1031.044588,38199.04679
0,1,382.0032763,19951.72172
0,0,1337.313266,41529.55205
0,0,463.9018129,39626.76943
0,0,948.7779787,24094.78649
0,0,626.5161419,49207.0013
0,0,350.0715602,45354.74619
1,1,1492.963421,11054.06844
0,0,847.6358955,33199.37538
0,0,241.9407399,47843.07974
0,0,616.5386778,31925.18324
0,0,733.4148453,36724.89331
0,0,1100.972882,50237.25782
0,0,665.6278337,55093.3824
0,0,174.935485,55044.37007
0,0,124.2272969,51265.5462
0,0,344.5450091,38463.68526
0,0,954.9482703,42963.66173
0,0,1629.325936,44911.64353
0,0,913.044919,31841.63497
0,0,1306.843023,49036.7417
0,1,2308.893236,19110.26641
0,0,1042.42039,58234.76647
0,0,1264.875626,44359.06062
0,1,1348.645456,21789.38222
0,0,1256.892288,23100.0095
0,0,1046.631553,45717.62805
0,0,0,22535.50636
0,0,432.6554265,22986.93175
0,0,563.1501915,43028.5972
0,0,721.0934339,41411.14368
0,0,741.5927598,24393.31595
0,0,1071.305347,19529.03519
0,1,1589.638598,22541.89203
0,0,1194.597579,38222.50611
0,0,269.5879188,38650.34609
0,1,455.5990263,20549.13483
0,1,795.5407915,10257.67249
0,0,595.3688043,31418.81567
0,1,539.8347931,13119.68585
1,0,1322.723979,23229.90913
0,0,1267.295791,36784.83699
0,0,1091.999738,34704.51229
0,1,951.7855506,14354.63488
0,1,559.4983021,16994.57867
0,1,1222.141327,9080.1457
0,1,1026.104495,20991.39643
0,0,1140.594209,25116.66829
0,0,556.4448383,39707.10879
0,1,306.6107704,11511.88422
0,0,1271.250986,42533.26766
0,0,333.0727083,61508.75656
0,0,1174.519506,23942.20577
0,0,473.9614391,35133.07041
1,1,1724.963232,22170.68734
0,1,1056.770651,14194.659
0,0,841.734663,38023.33074
0,0,590.8781726,52977.64198
0,1,1070.666361,19312.8406
0,0,914.9723795,52871.32437
0,0,1130.512899,35071.67338
1,0,1706.956841,21738.79633
0,0,839.3255069,43909.00396
0,1,330.9361079,21272.30738
0,1,762.5850193,24738.11845
0,0,986.8181659,32386.16236
0,0,916.0730001,42201.8206
0,0,1263.676788,25695.48137
0,0,0,42118.19666
0,0,441.0087864,47707.12518
0,0,349.0544114,46698.02743
0,0,423.9854717,37979.78533
0,1,1295.029713,21717.46955
0,0,681.7244755,31153.63754
0,0,1153.02131,20586.27811
0,0,1470.342593,26136.74369
0,1,1040.873311,12177.03896
0,0,1007.268679,28245.32008
0,0,667.1445832,44863.06899
0,1,634.6799702,17023.68286
0,0,298.7045166,39599.66158
0,0,909.48422,48358.44097
1,1,1737.537815,20974.03459
0,0,203.2638172,46518.13241
0,1,0,19750.39622
0,1,1889.678319,14756.90002
1,0,1558.463471,41648.32617
0,0,1201.927539,45382.61357
0,0,1051.604407,47529.21731
0,0,641.5253832,18350.73342
0,0,883.907073,41668.1062
0,1,953.809047,18241.74144
0,1,1168.895545,14970.87009
0,0,431.3307401,58551.89326
0,1,1291.915263,17910.06461
0,1,335.3579479,5118.745551
0,0,30.8244501,35960.60602
0,1,1119.237574,15214.11563
1,1,1812.079998,17962.27016
0,0,385.6908387,44650.78296
0,1,651.5500049,17743.06562
0,0,1717.495025,38791.05764
0,1,1181.513221,11784.80226
0,0,745.2795147,34704.62025
0,1,1453.309747,15183.72922
0,1,1333.097471,29363.97174
0,1,571.8863591,15632.76928
0,0,494.6532294,40377.66836
0,0,163.5826085,58220.78047
0,1,1371.468372,24248.55196
0,0,1129.202659,40688.63559
0,0,0,53663.16668
0,0,84.85654884,53760.46526
0,0,681.4512395,48892.52469
0,1,1366.477534,11268.77433
0,0,82.0884565,27357.59993
0,0,602.9962261,33888.40919
0,0,176.3231998,54798.69875
0,1,713.7991565,20676.90519
0,0,137.7246167,44747.32768
0,0,159.9734731,30567.80131
1,1,1956.923906,15574.38998
0,0,183.5763822,51149.28157
0,0,975.3354849,50751.03859
0,0,0,44216.92938
0,0,424.285797,35675.7411
0,0,1477.669207,42011.80796
0,1,1211.363648,14186.38867
0,0,903.5493047,46971.56217
0,1,1076.233587,18096.70148
0,0,988.667818,28486.33975
0,0,1311.088803,32797.98992
0,0,0,40056.69266
0,0,289.3299083,45559.17639
0,0,22.53717523,59536.27562
0,1,287.6074133,24440.2252
0,0,25.82837121,22720.09454
0,1,725.7933681,23202.96396
0,1,1137.028318,25117.76297
0,0,1335.115552,30115.15496
0,0,1193.676973,34360.9095
0,1,0,18162.77049
0,0,1047.72339,45181.7486
0,0,0,48271.87044
0,0,327.3225081,29816.38032
0,0,771.6829167,38854.24248
0,1,873.6786524,17655.71003
0,0,974.9077893,36763.14597
0,0,309.8239952,28139.62585
0,0,286.8523269,18402.16475
0,0,509.8522537,49345.42564
0,1,840.3386901,21097.37031
0,0,223.6869181,23513.29538
0,0,1407.224571,22806.84821
0,0,1178.982625,45545.16842
0,0,1298.484815,39143.29192
0,0,627.3533533,37616.46594
0,0,907.1697759,27631.5678
0,0,872.1518416,40524.33874
0,0,620.3203556,52536.77665
0,0,380.333108,30890.0736
0,0,1073.168533,51668.96083
0,0,883.233754,32310.74502
0,1,1558.217831,7364.830078
1,0,2023.733603,32094.62781
0,1,803.9611048,13172.87051
0,0,1060.204707,27870.15539
0,0,869.8545396,33589.13955
0,1,1306.483031,13984.78526
0,0,1597.898741,36524.71624
0,0,1351.962465,43630.03692
0,0,0,29475.38138
0,0,442.5909249,38947.35437
0,1,963.2011987,15938.0661
0,0,1063.797087,41157.35715
0,0,214.4115627,42758.81282
0,0,1258.576399,33571.14452
0,0,506.6271509,49068.87087
0,0,38.40778522,38702.10168
0,0,1237.5474,37387.15415
0,0,0,47437.51224
0,0,555.6652909,46584.7305
0,0,747.9375239,44030.46149
0,1,1000.621768,17223.63797
0,0,773.6729475,40427.74193
0,0,744.7661997,35067.64372
0,0,953.1233642,51257.1439
0,0,998.3757695,37816.8439
0,1,1098.955685,21025.92746
0,0,521.6873539,48700.15308
0,0,82.73038975,27627.22408
0,0,219.1150032,31490.53342
0,0,276.3798286,38721.86797
0,1,1180.363817,24063.31274
0,0,620.9185967,39099.30763
0,0,414.8575624,38030.82462
0,0,1389.890556,48689.73039
0,1,703.0119004,21411.93007
0,0,493.5494228,52241.92216
0,1,1351.411543,14003.47572
0,1,461.7827648,17609.83052
0,0,143.1022619,44846.90101
0,0,1280.003234,30274.3356
0,1,1764.68273,17995.72861
1,0,1648.474017,55548.25418
0,0,0,37409.00299
0,0,610.5977516,22635.06647
0,0,355.1485857,55634.33065
0,1,472.5111008,19903.89205
0,0,786.0139114,52693.94375
0,0,772.7320741,47161.2767
0,0,751.2972186,25013.61407
0,0,1433.71078,42798.56551
0,0,1037.008599,36622.79223
0,1,1827.13495,19616.00973
0,0,764.5059389,37869.21429
0,0,589.5420167,28237.82068
0,0,754.1274899,41341.8026
0,0,911.9264415,41249.28174
0,0,311.918279,39694.48373
0,1,933.2872312,20694.58778
1,0,1374.474712,35805.70886
0,1,322.3119543,10056.11055
0,1,703.8387655,19318.05933
0,1,534.6929068,18729.56624
0,0,0,26626.48588
0,0,770.5198985,44509.57539
0,0,1015.725881,31820.94127
0,0,421.1464996,61655.34805
0,0,1125.091402,33564.07555
0,0,857.380822,28755.18076
0,0,363.9414625,46155.53922
0,0,1157.779701,32219.83173
0,0,993.302551,28501.85601
0,1,403.4594274,15333.87629
1,1,2134.934488,20330.86487
0,1,1234.942716,26919.11596
0,1,805.1042517,22174.02889
0,0,0,41933.09577
0,1,157.5140425,24506.18683
0,0,257.8976572,39477.03186
0,0,1056.915063,53080.58634
0,0,0,48290.85403
0,1,1730.291081,19446.67572
0,0,694.5007107,14150.91438
0,0,1546.760526,32928.63613
0,0,428.6653053,45570.79095
0,1,1764.532309,18148.52408
0,1,1181.979697,17223.36723
0,0,943.1323898,30178.73406
0,0,0,41234.89175
0,0,1087.193767,54961.28848
0,0,14.82095305,32320.26552
0,0,0,47207.05072
0,0,836.0105904,40178.9347
0,0,1494.521135,42280.40785
0,1,1318.528957,15821.15235
0,0,431.1279151,37772.80471
0,0,1335.473573,45847.38211
0,0,1141.442176,27914.40225
0,0,795.1192916,38710.38133
0,0,1005.444088,40615.3422
0,0,481.2401636,49010.75551
0,0,427.340143,27260.73546
0,1,1157.593925,17996.90333
0,0,890.2130229,43643.5824
0,1,1321.329159,20302.21947
0,0,1167.943622,57256.00741
0,1,1197.170953,10834.11138
0,1,922.8853555,22988.84265
0,0,834.7118946,28553.47188
0,1,1264.586941,14649.15502
0,0,1603.665223,25802.30347
0,0,838.2760677,55082.31753
0,1,850.6772791,21251.63951
0,1,1508.307713,17645.30502
0,0,1272.480579,34570.57066
0,0,981.8397963,23636.97634
0,0,487.6950209,46480.03597
0,0,1046.416673,47598.30737
0,0,1533.917257,42888.64105
0,0,709.9535652,37302.62213
0,1,1610.015858,19649.48443
0,1,645.6885305,14211.14714
0,0,377.7139958,46729.33299
0,0,994.99017,39315.95589
0,0,1240.665744,57303.79193
0,0,736.5906124,37031.48477
0,0,1201.230618,46478.15132
0,1,647.3673882,16897.78966
0,0,1161.239934,52064.47135
0,1,1521.912738,21370.79389
0,0,805.5206283,43383.70654
0,0,1155.399548,34539.56438
0,0,613.1111421,38632.13064
0,0,623.9576763,46188.29496
0,0,1000.90104,46469.10252
0,1,807.7488274,18760.3452
0,0,1156.040208,38295.57124
0,0,637.283464,32885.70199
0,1,1241.690987,20105.068
0,0,741.1930622,31104.00445
0,0,1169.834113,39386.37003
0,0,0,35821.78653
0,0,1088.3032,33673.36068
0,1,0,22187.96621
0,0,608.9485801,26463.37476
0,1,431.3027892,15606.24584
0,0,512.6534379,39631.69523
0,1,1241.61642,12058.59762
0,0,0,53058.25521
0,0,561.4337464,37884.9611
0,0,245.2442839,35132.22117
0,0,1081.063663,34138.32374
0,0,492.3264548,42317.24242
0,0,1349.57175,50645.29057
0,1,1150.43168,11666.98975
0,0,357.8658809,42499.03229
0,0,331.1052765,45104.8152
0,1,1457.673369,20042.86397
0,1,852.3139525,15956.64884
0,0,1378.940514,43998.1414
0,1,1005.521508,22128.0802
0,0,1420.993454,34126.42169
0,0,570.2955412,30615.33055
0,1,1228.990373,17304.6435
0,1,1142.935257,20942.00334
0,0,759.3458148,32066.70673
0,0,846.6835117,41651.21558
1,0,2133.464209,28237.88234
0,0,354.5743684,30954.47668
0,0,0,46450.96604
0,0,1051.401733,30072.74931
0,0,0,41371.66119
0,0,887.4681371,30563.77026
0,0,688.1093445,20098.59346
0,0,1257.34063,40810.17277
0,0,1175.817635,41447.58481
0,0,0,34838.43927
0,0,608.5517388,22555.50859
0,0,0,32608.48884
1,1,2110.556858,19345.10473
0,0,696.9001673,38713.31706
0,0,559.4685833,61187.81057
0,0,715.3929218,49473.37638
0,1,2026.863631,20469.92949
0,1,1187.358891,24267.39648
0,0,785.7906701,42887.59272
0,0,845.9203698,42799.43953
0,1,1032.670815,13901.11897
0,0,861.2727392,38111.03287
0,0,1601.87795,27885.16355
0,0,955.9270221,10836.72352
0,1,877.8798035,18217.61365
0,0,1043.758264,31523.6869
0,1,1080.071527,11239.53116
0,0,589.2178954,47722.17011
0,1,769.5312437,23048.54061
0,0,951.0475319,33326.5872
0,0,1189.158934,36223.87056
0,0,1709.344285,35290.52311
0,1,1402.553926,16607.56425
0,0,250.8795835,51662.22782
0,0,681.4176227,26426.22921
0,0,1333.248659,39196.66301
0,0,858.7611254,29150.34401
0,1,992.7762449,14204.67215
0,0,265.3022839,32276.46294
0,0,754.4775776,31592.19989
0,1,584.0812286,24440.02035
0,0,1175.233377,47684.46113
0,0,1388.664149,31021.55008
0,0,410.099265,37328.45502
0,0,59.13249864,34162.23526
0,1,1939.71236,13836.98607
0,0,886.1490576,24466.12539
0,0,770.9994019,40990.6215
0,1,306.4109271,13594.18823
0,0,1022.101638,37095.21594
0,0,847.9840353,24950.53392
0,0,1596.227808,42993.57653
0,1,1635.222942,8531.038085
0,0,0,45217.85066
0,0,1306.796916,48799.51191
0,0,932.9523691,35858.18915
0,1,1052.875142,13486.14694
0,1,1304.634346,13496.87987
0,1,2052.133463,13130.6536
0,0,1216.725616,52377.8489
0,0,526.470865,44241.56562
0,0,153.4479361,36813.19871
0,0,905.6415057,47271.34912
0,0,1068.873957,41690.04867
0,0,0,30049.10026
0,1,992.440019,14207.26834
0,0,964.6025631,36676.57165
0,0,493.6354264,43524.24978
0,0,835.6564355,44234.17039
0,0,480.0930869,57068.13046
0,0,637.60187,52347.76202
0,1,2134.015627,17897.64661
0,0,1475.207229,42243.17748
0,0,887.3432884,55751.7209
0,0,1376.309911,43234.13992
0,0,1304.700879,45162.65104
0,0,225.506104,54534.70972
0,0,1261.268219,39984.52959
0,1,30.58367172,16246.57305
0,1,437.0352358,16261.20757
0,0,922.6374027,52205.50687
0,0,412.7468149,44650.07843
0,0,693.1013449,54492.74796
0,1,915.4626482,27283.31983
0,1,1322.492812,22930.445
0,0,1610.086988,40498.99811
0,0,1113.134257,27110.60301
0,0,0,47803.25837
0,0,1163.146385,44424.82596
0,0,924.2953475,26397.59729
1,1,1983.234475,25687.92975
0,0,725.7005868,49337.40235
0,1,1030.496155,16662.73157
0,1,1038.97702,13739.71928
0,1,292.8574108,15220.93587
0,1,495.1139113,14881.84062
0,0,659.0404108,47942.24982
0,0,291.9681397,48511.60308
0,0,471.3565174,45573.30811
0,0,855.822381,56219.80884
0,0,918.6817794,48160.52429
0,0,1251.32255,37881.82096
1,0,1066.884084,44918.41232
0,1,1427.124037,12553.88673
0,1,1263.880058,12418.80765
0,1,1128.141493,10159.24188
0,0,694.3985831,36570.42544
0,1,805.3980049,17902.57919
0,0,519.5172955,39704.69296
0,1,1051.297161,16299.61175
0,0,421.8969022,37323.75941
0,1,622.4137203,13072.02796
0,1,1005.264248,21394.12401
0,1,537.4925429,9421.714858
0,1,189.9987142,24716.95613
0,0,309.8628233,56100.05441
0,0,969.4457592,33411.80109
0,1,775.5892326,17030.57885
0,0,1296.474737,48682.3735
0,0,1037.155516,38490.38489
0,0,978.6521803,25742.11973
0,0,965.0461321,47987.31975
0,1,816.0427981,17894.79377
0,1,716.1857509,7997.622944
0,0,1130.608881,43936.64641
0,0,383.7049011,41311.24395
0,0,1008.154522,20326.59218
0,0,652.8174543,41161.85735
0,1,1232.794737,16279.1854
0,0,803.224401,52869.80781
0,1,1443.431696,22693.65775
0,1,1288.44856,21216.96257
0,0,0,43193.23215
0,1,1053.332641,10212.50236
0,1,744.7879024,22343.09739
0,0,412.6876132,33923.45804
0,0,943.4020371,35281.72849
0,0,1192.974028,39504.47602
0,1,1071.511583,11082.0629
0,0,1493.270467,41005.21748
0,1,1132.837721,15703.0252
0,1,597.4840406,14796.74967
0,1,792.9754861,17346.17092
0,0,1376.075401,22317.56559
0,0,1060.016921,39757.43817
0,0,532.3267381,30851.27777
0,0,0,28711.75713
0,1,894.1258092,24670.1189
0,0,906.4363882,37309.68181
0,0,0,28727.12016
0,0,506.4259139,35333.18222
0,1,943.5017211,14123.70357
0,1,0,14874.80021
0,0,442.4895649,54996.84275
0,1,380.9633077,20117.83003
0,0,961.999353,37073.19238
1,0,1789.093391,48331.12686
0,0,76.47608896,27283.69174
0,0,1067.139026,53995.7305
0,0,0,39592.43693
0,0,253.1319822,40973.64654
0,0,1056.928348,55409.4596
0,0,179.7000705,37727.53512
0,1,990.9357627,18197.22873
0,0,693.7537183,36723.44877
0,0,965.2768178,37705.24322
0,0,300.8762062,51423.69464
0,0,1265.044932,47297.7227
0,0,558.6705138,40335.61099
0,0,1183.983311,53599.74553
0,1,1165.840209,20495.1586
0,1,1542.191227,17265.91861
0,1,587.7677591,22669.42433
0,0,0,31005.03576
0,0,389.9766946,27329.97931
0,0,647.075901,55522.62393
0,0,70.98316299,40012.53291
0,1,115.5453555,12670.02762
0,0,90.93344719,42451.73558
0,0,1230.424256,51716.7399
0,0,201.5583994,27924.84656
0,1,1562.846155,10353.90391
0,1,622.8952091,11019.87756
0,1,1142.126955,9184.732762
0,1,1796.26764,21126.17721
0,0,947.4239701,38505.78387
0,0,419.4405795,34332.66131
0,0,1660.827702,53754.20072
0,0,391.2404617,24972.24591
0,0,613.4309365,34745.00747
0,1,1024.108807,18667.92565
0,1,0,25976.06511
0,0,1252.958338,33876.18903
0,0,708.8374818,55675.75986
0,0,266.6470861,16515.30843
0,1,1339.363614,19496.16522
0,0,781.5953359,49457.1053
0,1,1021.370111,19032.50901
0,0,948.4942785,40739.85993
0,1,1312.93378,20208.54461
0,0,0,50861.78885
0,0,0,24566.48337
0,0,0,30922.60421
0,1,859.3369637,13993.65454
0,0,646.157668,45696.83161
1,1,1707.914634,10591.71742
0,0,133.673455,28492.4003
0,1,80.59567582,16145.6377
0,1,631.6008477,17845.07415
0,0,1236.617914,40668.7254
0,0,742.5833733,40085.43995
0,1,97.03146278,12731.75755
0,0,1054.22211,50900.24256
0,0,959.600287,29850.21207
0,0,1258.852277,33683.18173
0,0,443.2464668,36547.16104
0,0,1605.102415,26126.32944
0,0,0,25964.84434
