pickup_datetime,fare_amount,fare_class,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
2010-04-13 14:54:25 UTC,4.9,0,-73.931512,40.765448,-73.942306,40.75425,1
2010-04-18 20:34:48 UTC,11.3,1,-73.997676,40.737661,-73.964284,40.767163,2
2010-04-23 13:42:00 UTC,6.1,0,-73.977002,40.758718,-73.985692,40.759178,5
2010-04-25 00:33:34 UTC,8.1,0,-73.982138,40.775168,-73.96677,40.800085,1
2010-04-16 10:43:44 UTC,10.1,1,-74.003458,40.722681,-73.982574,40.745086,1
2010-04-21 19:33:58 UTC,10.9,1,-73.99408,40.720136,-73.957863,40.721948,2
2010-04-15 09:03:11 UTC,4.9,0,-73.991386,40.75012,-73.995237,40.739865,1
2010-04-18 08:48:13 UTC,3.3,0,-73.945899,40.773414,-73.951684,40.771882,2
2010-04-22 13:42:14 UTC,5.7,0,-73.986906,40.760927,-73.978542,40.758587,1
2010-04-13 22:52:28 UTC,6.1,0,-73.997022,40.737065,-73.979039,40.74778,1
2010-04-16 17:46:46 UTC,4.5,0,-73.980912,40.78188,-73.974379,40.791534,1
2010-04-21 23:57:54 UTC,18.5,1,-74.000137,40.737744,-73.961264,40.672283,1
2010-04-22 19:21:01 UTC,8.1,0,-73.989263,40.760344,-73.976717,40.780748,1
2010-04-20 17:44:02 UTC,8.5,0,-73.98316,40.76069,-73.996809,40.742339,1
2010-04-17 23:53:22 UTC,14.9,1,-73.986371,40.762366,-74.015476,40.709926,1
2010-04-16 23:42:50 UTC,8.5,0,-73.976247,40.755648,-73.950322,40.785564,1
2010-04-23 21:42:12 UTC,6.1,0,-73.960338,40.769698,-73.981373,40.773573,1
2010-04-12 17:43:08 UTC,7.7,0,-73.972017,40.764554,-73.986952,40.755028,1
2010-04-15 20:34:52 UTC,6.1,0,-73.955718,40.764209,-73.971092,40.751365,1
2010-04-11 21:15:09 UTC,10.1,1,-73.97985,40.748048,-73.974671,40.783305,1
2010-04-13 19:05:19 UTC,5.7,0,-73.989829,40.772536,-73.97848,40.78919,1
2010-04-22 23:43:49 UTC,10.1,1,-73.983089,40.739087,-74.007912,40.725913,2
2010-04-13 22:56:47 UTC,8.5,0,-73.981566,40.721985,-73.977148,40.751226,1
2010-04-18 14:45:42 UTC,10.9,1,-73.965722,40.754488,-73.990612,40.744653,1
2010-04-17 22:48:09 UTC,5.3,0,-74.008075,40.704363,-74.007661,40.716667,1
2010-04-12 11:29:25 UTC,12.1,1,-74.001481,40.73574,-73.963624,40.765386,2
2010-04-19 02:35:42 UTC,2.9,0,-73.986198,40.726529,-73.982037,40.72808,1
2010-04-19 23:36:32 UTC,4.5,0,-73.998704,40.734035,-74.009429,40.734344,2
2010-04-14 19:18:22 UTC,6.1,0,-73.973156,40.790419,-73.958409,40.81154,1
2010-04-22 23:15:02 UTC,25.9,1,-73.985278,40.747786,-73.996849,40.677266,1
2010-04-12 02:10:40 UTC,5.3,0,-73.960927,40.769702,-74.000933,40.736853,3
2010-04-18 14:46:09 UTC,10.9,1,-74.001205,40.721793,-73.985214,40.74592,2
2010-04-16 20:53:18 UTC,8.9,0,-73.949658,40.79655,-73.955367,40.765841,1
2010-04-11 20:13:22 UTC,6.9,0,-73.968761,40.760396,-73.982196,40.775062,1
2010-04-14 00:07:12 UTC,12.1,1,-73.984175,40.755012,-74.009418,40.714013,1
2010-04-16 07:56:48 UTC,4.9,0,-73.972443,40.743455,-73.974456,40.754827,1
2010-04-23 14:26:16 UTC,7.7,0,-74.004006,40.707508,-73.996058,40.724977,1
2010-04-13 05:46:10 UTC,30.67,1,-73.975066,40.756165,-73.864911,40.770436,1
2010-04-24 01:59:17 UTC,7.3,0,-73.937338,40.70283,-73.958403,40.713237,3
2010-04-20 09:48:54 UTC,4.1,0,-73.961862,40.776134,-73.955422,40.779349,1
2010-04-15 21:12:28 UTC,6.1,0,-73.990372,40.73045,-74.004588,40.740627,1
2010-04-15 14:47:32 UTC,5.3,0,-73.99805,40.751096,-73.992057,40.743293,1
2010-04-18 13:44:11 UTC,49.57,1,-73.991277,40.756465,-73.787187,40.64753,3
2010-04-11 10:40:54 UTC,5.7,0,-73.975805,40.748722,-73.98508,40.744027,1
2010-04-20 09:25:53 UTC,11.3,1,-73.955969,40.782054,-73.983178,40.766703,1
2010-04-23 22:41:43 UTC,8.1,0,-73.972351,40.753105,-73.992924,40.733798,1
2010-04-16 11:44:59 UTC,5.7,0,-73.985021,40.768747,-73.970477,40.768155,1
2010-04-15 16:04:06 UTC,3.3,0,-73.985566,40.756047,-73.989925,40.751365,3
2010-04-15 15:31:00 UTC,3.7,0,-73.981988,40.771455,-73.977927,40.765093,1
2010-04-18 21:34:17 UTC,5.7,0,-74.000613,40.720896,-73.979236,40.739712,1
2010-04-16 22:57:19 UTC,4.5,0,-73.996034,40.724554,-73.986364,40.722534,1
2010-04-19 08:21:50 UTC,15.3,1,-73.953036,40.765686,-74.00544,40.704935,1
2010-04-14 10:43:12 UTC,6.5,0,-73.981742,40.768691,-73.969906,40.760224,1
2010-04-18 00:08:39 UTC,4.5,0,-73.987844,40.728438,-73.982759,40.723298,1
2010-04-20 23:24:17 UTC,8.1,0,-73.990245,40.756001,-73.978918,40.785166,1
2010-04-23 14:47:34 UTC,8.5,0,-73.987865,40.728488,-74.00358,40.734307,2
2010-04-15 00:57:15 UTC,6.1,0,-73.989135,40.763387,-73.988626,40.748586,1
2010-04-11 21:43:48 UTC,8.1,0,-73.983536,40.726191,-73.970076,40.752026,3
2010-04-21 23:11:01 UTC,5.7,0,-73.949648,40.784668,-73.931859,40.796742,1
2010-04-25 03:01:54 UTC,5.7,0,-73.966879,40.757527,-73.961781,40.764563,2
2010-04-17 17:06:22 UTC,10.9,1,-73.961342,40.764859,-73.990284,40.757364,1
2010-04-20 15:00:38 UTC,6.9,0,-73.997547,40.724506,-73.988401,40.734963,3
2010-04-12 14:52:19 UTC,6.5,0,-73.99929,40.725397,-73.957187,40.784412,1
2010-04-13 02:53:26 UTC,4.1,0,-73.988029,40.732215,-73.979849,40.739993,3
2010-04-17 16:37:13 UTC,4.1,0,-73.988909,40.730992,-73.991539,40.72265,1
2010-04-20 11:49:20 UTC,6.5,0,-73.9961,40.753242,-73.984694,40.753936,1
2010-04-24 10:19:25 UTC,8.5,0,-73.981841,40.773637,-74.006603,40.748801,1
2010-04-24 18:45:49 UTC,20.5,1,-73.97981,40.677317,-73.956666,40.744656,1
2010-04-16 18:32:26 UTC,8.9,0,-73.970075,40.768294,-73.981682,40.782074,1
2010-04-20 08:17:43 UTC,6.5,0,-73.990836,40.765757,-73.990929,40.750968,1
2010-04-16 23:23:51 UTC,6.1,0,-73.964546,40.759945,-73.945345,40.775123,1
2010-04-12 18:42:49 UTC,8.9,0,-73.9873,40.755464,-74.009682,40.722225,1
2010-04-20 08:04:06 UTC,7.3,0,-73.957073,40.762508,-73.977326,40.738417,1
2010-04-11 10:48:57 UTC,10.5,1,-74.010427,40.711431,-73.995938,40.753176,2
2010-04-14 22:57:13 UTC,27.7,1,-73.977759,40.746295,-73.940822,40.850165,1
2010-04-15 18:00:13 UTC,4.1,0,-73.970003,40.764717,-73.965688,40.765695,1
2010-04-23 07:12:22 UTC,38.27,1,-73.885339,40.773052,-74.000466,40.721068,1
2010-04-12 13:07:49 UTC,12.5,1,-73.974721,40.750377,-74.007151,40.751428,1
2010-04-21 17:59:03 UTC,8.9,0,-73.971277,40.786228,-73.945253,40.792781,1
2010-04-16 13:48:55 UTC,4.9,0,-74.000464,40.732359,-73.989975,40.734264,1
2010-04-16 05:19:58 UTC,23.07,1,-73.956445,40.766966,-73.885478,40.773185,1
2010-04-12 05:59:00 UTC,5.7,0,-74.002525,40.739618,-73.989927,40.757395,5
2010-04-12 11:20:33 UTC,8.9,0,-73.987708,40.775184,-73.957082,40.766334,1
2010-04-23 01:18:43 UTC,12.1,1,-73.957654,40.717924,-73.955682,40.675859,1
2010-04-19 19:01:49 UTC,4.9,0,-73.976739,40.75985,-73.978414,40.765289,1
2010-04-23 17:41:36 UTC,3.3,0,-73.972324,40.763025,-73.96716,40.769572,2
2010-04-12 04:50:51 UTC,4.5,0,-73.979369,40.749371,-73.984841,40.75535,1
2010-04-19 19:20:55 UTC,12.9,1,-74.002502,40.73046,-73.968531,40.708823,1
2010-04-16 09:47:40 UTC,8.5,0,-73.968224,40.755164,-73.961589,40.77426,1
2010-04-14 11:23:03 UTC,12.9,1,-73.954233,40.778998,-73.929676,40.76221,1
2010-04-20 11:14:19 UTC,6.5,0,-73.982053,40.772656,-73.969073,40.78613,1
2010-04-17 10:40:37 UTC,7.3,0,-73.973793,40.763627,-73.997293,40.762366,1
2010-04-21 09:15:21 UTC,8.1,0,-73.984053,40.7489,-73.998627,40.723085,2
2010-04-17 08:14:10 UTC,3.7,0,-73.985316,40.738459,-73.987407,40.744072,1
2010-04-15 23:21:23 UTC,8.1,0,-73.964929,40.759864,-73.985907,40.771366,1
2010-04-14 09:35:55 UTC,6.5,0,-73.972891,40.758553,-73.983853,40.74881,1
2010-04-15 11:19:48 UTC,5.3,0,-73.971996,40.753552,-73.966523,40.761936,1
2010-04-20 14:32:27 UTC,5.7,0,-73.982996,40.768822,-73.976388,40.781438,1
2010-04-23 10:48:52 UTC,6.9,0,-73.982373,40.774811,-73.982603,40.757653,1
2010-04-13 09:19:50 UTC,3.7,0,-73.961475,40.765333,-73.961097,40.769062,1
2010-04-20 16:20:22 UTC,12.9,1,-73.944536,40.782217,-73.975876,40.723934,1
2010-04-22 11:13:08 UTC,16.5,1,-73.98732,40.729024,-73.982285,40.69129,1
2010-04-15 21:01:12 UTC,10.5,1,-73.982409,40.762577,-73.990733,40.750657,2
2010-04-19 18:49:45 UTC,5.7,0,-73.999083,40.754668,-73.993613,40.764643,1
2010-04-12 23:37:00 UTC,5.7,0,-73.967837,40.75595,-73.983027,40.734893,1
2010-04-13 10:22:54 UTC,17.3,1,-74.000456,40.714519,-73.980582,40.767466,1
2010-04-15 08:44:51 UTC,5.7,0,-73.980824,40.764515,-73.991244,40.75051,1
2010-04-15 13:01:07 UTC,5.7,0,-74.003927,40.725684,-74.00035,40.742669,1
2010-04-24 16:20:45 UTC,22.5,1,-73.995816,40.759358,-73.911039,40.772116,1
2010-04-19 18:38:47 UTC,49.57,1,-73.780644,40.645567,-73.994344,40.750745,1
2010-04-12 03:14:41 UTC,7.7,0,-73.988456,40.759341,-73.958166,40.760377,1
2010-04-16 21:45:05 UTC,14.9,1,-73.994615,40.721671,-73.950384,40.783715,1
2010-04-24 01:06:42 UTC,8.1,0,-73.993893,40.741414,-73.964385,40.756223,1
2010-04-21 20:36:23 UTC,6.9,0,-73.991737,40.727175,-73.976249,40.740894,2
2010-04-21 21:13:00 UTC,8.5,0,-73.97102,40.749267,-73.944975,40.779265,1
2010-04-16 08:43:58 UTC,12.1,1,-73.946542,40.800415,-73.972527,40.763165,1
2010-04-24 13:37:06 UTC,5.7,0,-73.994497,40.740513,-73.988034,40.754224,1
2010-04-11 14:10:08 UTC,14.5,1,-73.963888,40.77689,-73.995547,40.722092,2
2010-04-12 19:14:00 UTC,7.3,0,-73.989795,40.750035,-73.965398,40.754957,5
2010-04-12 09:11:37 UTC,5.7,0,-73.992093,40.753809,-73.978612,40.756527,1
2010-04-17 21:26:49 UTC,3.3,0,-74.013056,40.707519,-74.011514,40.711658,1
2010-04-21 12:48:56 UTC,6.9,0,-74.005898,40.745331,-73.993512,40.733229,1
2010-04-17 21:14:35 UTC,10.9,1,-74.007413,40.704857,-73.987605,40.679196,1
2010-04-19 22:21:38 UTC,23.87,1,-73.967918,40.764944,-73.894033,40.723149,1
2010-04-20 12:59:18 UTC,18.5,1,-73.981112,40.764293,-74.016364,40.704717,2
2010-04-23 22:38:20 UTC,46.5,1,-73.862936,40.76877,-74.04188,40.71943,1
2010-04-16 13:38:57 UTC,6.1,0,-73.976952,40.765093,-73.966333,40.767847,2
2010-04-13 08:20:29 UTC,4.5,0,-73.973666,40.743677,-73.976161,40.751502,1
2010-04-24 00:05:32 UTC,10.9,1,-73.990426,40.729553,-73.987324,40.768604,1
2010-04-13 01:31:59 UTC,4.5,0,-73.983403,40.726282,-73.985235,40.716609,1
2010-04-20 10:40:05 UTC,10.9,1,-73.991949,40.750291,-73.97605,40.782314,3
2010-04-22 13:45:21 UTC,12.1,1,-73.971462,40.762999,-73.981555,40.728809,2
2010-04-16 07:11:06 UTC,12.1,1,-73.944623,40.806154,-73.978141,40.758155,1
2010-04-22 20:38:08 UTC,6.1,0,-73.974006,40.754558,-73.988409,40.747168,1
2010-04-22 10:42:54 UTC,7.3,0,-74.014747,40.714267,-74.007455,40.708426,1
2010-04-23 22:45:45 UTC,5.7,0,-73.974212,40.760148,-73.957099,40.774676,1
2010-04-19 09:58:40 UTC,6.1,0,-73.975626,40.745605,-73.986237,40.748471,1
2010-04-17 19:21:52 UTC,9.7,0,-74.004169,40.713082,-73.99443,40.682015,1
2010-04-16 14:24:20 UTC,5.7,0,-73.982357,40.768247,-73.971857,40.76328,2
2010-04-21 15:34:48 UTC,8.9,0,-73.984022,40.729362,-74.005074,40.746282,1
2010-04-18 18:37:13 UTC,7.7,0,-73.98799,40.74953,-73.962642,40.767314,1
2010-04-20 20:19:54 UTC,8.1,0,-73.968294,40.770798,-73.972626,40.749137,2
2010-04-22 10:02:55 UTC,8.1,0,-73.981818,40.756069,-74.005083,40.729686,1
2010-04-15 00:47:11 UTC,6.9,0,-73.974681,40.762118,-73.978846,40.744899,1
2010-04-16 14:21:27 UTC,9.7,0,-73.988338,40.77664,-73.981397,40.766236,2
2010-04-18 21:24:42 UTC,6.1,0,-73.977555,40.742283,-73.987054,40.725038,1
2010-04-19 15:27:51 UTC,6.5,0,-73.958053,40.780585,-73.980395,40.783469,1
2010-04-11 16:33:48 UTC,8.5,0,-73.999375,40.732486,-73.984895,40.718963,1
2010-04-21 08:52:30 UTC,6.1,0,-73.981022,40.746796,-73.976696,40.763828,1
2010-04-21 12:45:39 UTC,27.07,1,-73.873235,40.774247,-73.991224,40.747423,1
2010-04-22 17:40:27 UTC,4.9,0,-73.991796,40.744369,-73.992436,40.734324,1
2010-04-12 18:06:40 UTC,16.5,1,-73.964198,40.807781,-73.991496,40.753316,1
2010-04-15 10:39:53 UTC,5.7,0,-73.978481,40.736744,-73.969244,40.751124,1
2010-04-22 20:39:49 UTC,5.3,0,-73.98116,40.75811,-73.990896,40.750971,2
2010-04-12 21:43:38 UTC,9.3,0,-73.98413,40.725377,-73.94813,40.709754,1
2010-04-19 16:49:49 UTC,8.9,0,-73.94447,40.779747,-73.973176,40.75616,1
2010-04-24 11:20:31 UTC,6.9,0,-73.994574,40.750568,-73.985649,40.768153,1
2010-04-14 21:56:00 UTC,8.1,0,-73.970063,40.756733,-73.998438,40.742135,1
2010-04-14 14:14:25 UTC,5.3,0,-73.991163,40.755595,-73.981412,40.764964,1
2010-04-16 21:16:39 UTC,16.1,1,-73.977476,40.792056,-74.00126,40.733822,2
2010-04-19 12:55:22 UTC,7.3,0,-73.969482,40.785227,-73.97128,40.766873,1
2010-04-22 20:27:54 UTC,6.5,0,-73.970858,40.756045,-73.953633,40.779655,1
2010-04-22 03:41:26 UTC,5.7,0,-73.978159,40.729473,-73.980033,40.743122,2
2010-04-19 13:39:43 UTC,11.3,1,-73.984807,40.748346,-74.010661,40.709126,1
2010-04-20 09:02:36 UTC,5.7,0,-73.995166,40.749713,-74.004506,40.741993,1
2010-04-13 23:11:09 UTC,4.9,0,-73.980738,40.744927,-73.987579,40.749355,1
2010-04-13 09:52:01 UTC,6.1,0,-73.965495,40.766685,-73.974817,40.755786,1
2010-04-11 15:11:15 UTC,22.1,1,-74.013722,40.706577,-73.978221,40.766555,4
2010-04-13 19:46:53 UTC,7.7,0,-73.967736,40.762992,-73.983551,40.754474,1
2010-04-17 13:54:17 UTC,22.5,1,-73.971441,40.764383,-74.000699,40.685086,1
2010-04-14 14:48:23 UTC,5.3,0,-73.983541,40.744709,-73.994667,40.738509,1
2010-04-17 22:34:18 UTC,5.7,0,-73.972765,40.782297,-73.956414,40.771296,1
2010-04-15 09:23:48 UTC,11.7,1,-73.983149,40.730465,-74.007138,40.705875,1
2010-04-24 13:16:24 UTC,6.9,0,-73.973621,40.779353,-73.952335,40.777974,1
2010-04-17 22:29:22 UTC,6.1,0,-73.965486,40.762086,-73.958209,40.778635,1
2010-04-13 11:55:53 UTC,4.5,0,-73.983428,40.727373,-73.98872,40.733887,1
2010-04-21 04:03:02 UTC,8.1,0,-73.967994,40.756301,-73.941803,40.789456,1
2010-04-19 21:52:12 UTC,6.9,0,-73.99274,40.748495,-73.988904,40.734806,1
2010-04-17 20:29:18 UTC,7.3,0,-73.996495,40.732198,-74.003249,40.723096,1
2010-04-13 22:32:25 UTC,7.7,0,-73.981324,40.763519,-73.978606,40.744784,1
2010-04-12 09:21:51 UTC,2.5,0,-73.980617,40.75603,-73.98767,40.753782,1
2010-04-23 22:21:16 UTC,7.3,0,-73.988752,40.748352,-73.995902,40.726392,4
2010-04-13 22:11:41 UTC,23.3,1,-73.991295,40.719379,-73.929435,40.774558,3
2010-04-20 12:30:38 UTC,11.7,1,-73.971994,40.748937,-73.981674,40.764809,2
2010-04-11 18:24:56 UTC,8.1,0,-73.974059,40.762877,-73.979905,40.73908,1
2010-04-14 16:38:16 UTC,4.5,0,-73.995497,40.737726,-73.989019,40.741424,1
2010-04-18 22:31:44 UTC,5.7,0,-73.977832,40.729388,-73.992066,40.737924,1
2010-04-19 20:51:00 UTC,5.7,0,-73.955827,40.779568,-73.956028,40.766158,5
2010-04-11 16:47:06 UTC,6.1,0,-73.969539,40.769286,-73.952384,40.766175,2
2010-04-22 12:06:14 UTC,6.5,0,-74.004588,40.737696,-73.990399,40.737948,3
2010-04-12 00:35:01 UTC,6.1,0,-73.990286,40.761725,-73.994993,40.744684,1
2010-04-21 17:07:20 UTC,14.9,1,-73.902283,40.785473,-73.899035,40.785407,4
2010-04-18 04:50:46 UTC,6.5,0,-73.989932,40.75657,-73.98604,40.775697,1
2010-04-15 23:56:39 UTC,4.5,0,-73.991346,40.761985,-73.999519,40.75802,2
2010-04-16 15:06:11 UTC,4.9,0,-73.993378,40.727487,-73.984532,40.724697,1
2010-04-17 04:33:51 UTC,15.7,1,-73.988679,40.721676,-73.947167,40.764722,1
2010-04-19 11:00:06 UTC,6.5,0,-73.98089,40.738024,-73.997609,40.745001,1
2010-04-14 20:45:38 UTC,7.3,0,-73.952084,40.777122,-73.981002,40.77432,1
2010-04-17 09:29:05 UTC,4.9,0,-73.95894,40.780929,-73.963497,40.774371,1
2010-04-16 12:23:12 UTC,5.3,0,-74.006462,40.732737,-73.994846,40.736532,2
2010-04-11 13:59:54 UTC,4.9,0,-73.987791,40.718582,-73.989254,40.726502,1
2010-04-11 14:28:29 UTC,8.1,0,-73.964275,40.767734,-73.97722,40.739025,2
2010-04-11 18:16:03 UTC,8.1,0,-73.996653,40.723578,-73.959395,40.771525,1
2010-04-11 18:27:30 UTC,9.3,0,-73.990902,40.757528,-73.979493,40.739689,1
2010-04-23 08:28:47 UTC,4.5,0,-73.994839,40.750278,-73.988524,40.756793,1
2010-04-17 00:30:42 UTC,8.1,0,-73.997548,40.744899,-74.010686,40.720162,1
2010-04-24 20:09:01 UTC,15.7,1,-73.953138,40.776772,-73.996079,40.746788,1
2010-04-22 16:10:47 UTC,12.1,1,-73.997139,40.756177,-73.9629,40.77067,1
2010-04-17 11:58:57 UTC,10.5,1,-73.992301,40.751675,-74.002784,40.729636,1
2010-04-19 15:04:41 UTC,5.3,0,-73.973836,40.786857,-73.983691,40.782019,1
2010-04-22 04:34:54 UTC,9.7,0,-73.988993,40.722927,-73.952015,40.692882,1
2010-04-22 13:48:47 UTC,9.7,0,-73.974435,40.758506,-73.947522,40.77598,1
2010-04-12 20:19:59 UTC,5.7,0,-73.9766,40.744053,-73.990286,40.72505,3
2010-04-24 19:36:06 UTC,11.7,1,-73.980244,40.754096,-73.974878,40.794213,1
2010-04-15 08:58:43 UTC,17.3,1,-73.976734,40.755968,-74.006918,40.706558,1
2010-04-23 08:55:37 UTC,9.7,0,-73.979383,40.78186,-73.970808,40.764424,1
2010-04-16 18:01:09 UTC,10.1,1,-73.985199,40.758426,-73.95533,40.776628,1
2010-04-21 19:58:35 UTC,7.7,0,-73.972493,40.756167,-73.9884,40.731781,1
2010-04-14 07:56:07 UTC,7.3,0,-73.982098,40.773907,-73.974819,40.75501,1
2010-04-14 16:06:58 UTC,7.7,0,-73.956189,40.784549,-73.963753,40.802994,1
2010-04-16 23:02:26 UTC,3.3,0,-73.967664,40.802207,-73.962433,40.805685,1
2010-04-13 20:05:31 UTC,12.5,1,-73.975436,40.758038,-74.009935,40.71997,1
2010-04-12 07:41:17 UTC,9.3,0,-73.960356,40.770634,-73.972471,40.743446,1
2010-04-25 00:12:52 UTC,8.5,0,-73.991465,40.726301,-73.976589,40.751667,1
2010-04-13 18:56:53 UTC,10.1,1,-73.982494,40.768409,-73.980289,40.742945,3
2010-04-25 01:15:22 UTC,7.3,0,-73.967459,40.76579,-73.989892,40.771864,2
2010-04-11 10:25:14 UTC,5.7,0,-73.79008,40.644445,-73.794408,40.719453,1
2010-04-16 04:04:41 UTC,6.9,0,-73.982857,40.763064,-73.981227,40.780941,1
2010-04-16 19:55:30 UTC,7.7,0,-73.968525,40.755929,-73.991254,40.73759,1
2010-04-21 19:41:06 UTC,6.5,0,-73.989518,40.73561,-73.987294,40.747025,1
2010-04-23 20:32:12 UTC,15.3,1,-73.95001,40.771994,-73.99426,40.724871,1
2010-04-17 16:34:36 UTC,14.9,1,-73.989852,40.701013,-73.971626,40.749708,1
2010-04-16 05:49:24 UTC,9.3,0,-73.991298,40.732234,-73.989005,40.702447,1
2010-04-21 09:46:05 UTC,4.5,0,-73.95361,40.790757,-73.956903,40.780299,1
2010-04-18 22:14:14 UTC,12.9,1,-73.988158,40.721226,-73.972368,40.673426,1
2010-04-22 21:02:47 UTC,5.7,0,-73.998083,40.722759,-73.99832,40.735257,2
2010-04-22 16:41:47 UTC,6.1,0,-73.972841,40.758431,-73.957203,40.764457,1
2010-04-23 20:03:10 UTC,5.3,0,-73.991786,40.749928,-73.981988,40.743402,2
2010-04-19 19:39:25 UTC,5.7,0,-73.980303,40.744417,-73.990274,40.72923,1
2010-04-19 16:01:05 UTC,6.1,0,-74.005804,40.750929,-73.988529,40.738679,2
2010-04-16 16:57:00 UTC,6.5,0,-73.956525,40.77155,-73.969907,40.763,1
2010-04-24 23:21:35 UTC,4.5,0,-73.999026,40.734302,-74.008258,40.736402,2
2010-04-17 19:28:55 UTC,10.5,1,-73.970436,40.789273,-73.986922,40.758885,3
2010-04-18 17:49:57 UTC,18.1,1,-73.99188,40.734962,-73.946753,40.717948,2
2010-04-23 19:20:19 UTC,11.7,1,-73.985222,40.759799,-74.007268,40.71679,4
2010-04-17 21:19:26 UTC,4.5,0,-73.985764,40.760043,-73.994005,40.754126,4
2010-04-24 18:12:31 UTC,12.1,1,-74.000174,40.737723,-73.980076,40.717545,2
2010-04-11 15:26:20 UTC,49.57,1,-73.98213,40.746348,-73.988607,40.753732,1
2010-04-15 18:43:52 UTC,7.3,0,-73.973365,40.753636,-73.955142,40.765864,1
2010-04-17 19:51:30 UTC,4.1,0,-73.964104,40.761375,-73.97159,40.761859,3
2010-04-20 20:42:32 UTC,8.1,0,-74.008509,40.73423,-73.983488,40.734231,1
2010-04-18 17:13:21 UTC,5.3,0,-73.98787,40.728143,-74.000489,40.729704,2
2010-04-16 16:35:08 UTC,6.5,0,-73.986605,40.761616,-73.983517,40.755437,1
2010-04-21 08:21:11 UTC,4.1,0,-73.997308,40.736768,-73.993524,40.74636,1
2010-04-23 17:54:34 UTC,11.7,1,-73.957077,40.766295,-73.980893,40.759846,1
2010-04-13 19:30:31 UTC,7.3,0,-74.003425,40.732822,-74.006652,40.708396,1
2010-04-13 09:10:49 UTC,8.5,0,-73.977709,40.77368,-73.952532,40.77217,1
2010-04-13 07:43:59 UTC,3.7,0,-73.960884,40.775492,-73.956267,40.781617,1
2010-04-16 00:36:30 UTC,5.3,0,-73.989338,40.735995,-73.982611,40.751305,1
2010-04-19 19:09:30 UTC,49.57,1,-73.785278,40.649926,-73.987982,40.759545,3
2010-04-23 18:28:53 UTC,5.3,0,-73.975048,40.758074,-73.982439,40.768945,3
2010-04-21 12:03:43 UTC,4.5,0,-73.990478,40.756204,-73.982188,40.766518,1
2010-04-18 12:19:44 UTC,6.9,0,-73.991547,40.750044,-73.980698,40.740211,1
2010-04-17 23:14:28 UTC,5.7,0,-73.970566,40.756477,-73.957065,40.774379,2
2010-04-18 15:48:50 UTC,19.7,1,-74.010808,40.709123,-73.973664,40.782855,1
2010-04-17 03:14:26 UTC,20.5,1,-73.988523,40.736403,-73.91319,40.806728,1
2010-04-15 19:53:51 UTC,6.5,0,-74.003063,40.723357,-74.008066,40.73793,1
2010-04-18 15:37:32 UTC,11.3,1,-73.957692,40.779657,-73.982086,40.753814,2
2010-04-13 23:07:00 UTC,18.1,1,-73.991145,40.760522,-73.969152,40.695192,5
2010-04-23 02:08:27 UTC,3.7,0,-73.940397,40.810675,-73.946518,40.814163,1
2010-04-14 06:36:43 UTC,4.5,0,-73.983932,40.746181,-73.976754,40.73906,1
2010-04-19 00:11:14 UTC,4.5,0,-73.986377,40.72174,-73.980344,40.727026,1
2010-04-18 16:28:41 UTC,13.3,1,-73.953633,40.790771,-73.984186,40.761582,1
2010-04-14 11:50:20 UTC,5.7,0,-74.000747,40.710711,-74.014405,40.704615,1
2010-04-23 20:47:37 UTC,5.3,0,-73.988447,40.748245,-73.993325,40.734069,2
2010-04-21 14:48:43 UTC,12.9,1,-73.971353,40.797912,-73.967606,40.762968,1
2010-04-14 12:51:16 UTC,14.9,1,-73.988566,40.769062,-73.983958,40.727123,1
2010-04-12 17:02:44 UTC,9.3,0,-73.994918,40.755168,-73.994694,40.728419,1
2010-04-23 10:37:27 UTC,4.9,0,-73.979324,40.744191,-73.976809,40.751898,1
2010-04-15 09:45:47 UTC,10.1,1,-73.950951,40.770917,-73.980445,40.744912,2
2010-04-14 03:15:00 UTC,7.3,0,-73.989942,40.718973,-73.955967,40.715867,1
2010-04-18 21:15:07 UTC,18.1,1,-73.982457,40.772358,-73.999825,40.745843,1
2010-04-20 13:17:38 UTC,6.1,0,-74.010382,40.71404,-74.016545,40.704682,4
2010-04-13 14:59:24 UTC,8.9,0,-73.962053,40.779281,-73.981368,40.763841,1
2010-04-14 20:50:00 UTC,7.7,0,-73.995137,40.759995,-73.98509,40.756695,2
2010-04-14 23:36:15 UTC,4.9,0,-73.980602,40.775567,-73.976764,40.784201,1
2010-04-22 10:25:56 UTC,13.3,1,-73.980864,40.747296,-74.007915,40.722602,1
2010-04-11 11:25:39 UTC,3.7,0,-73.957086,40.770654,-73.96288,40.771644,1
2010-04-21 03:32:24 UTC,13.3,1,-74.00278,40.733467,-73.990672,40.668164,1
2010-04-24 01:32:30 UTC,7.7,0,-73.99042,40.686846,-73.965176,40.685014,2
2010-04-24 14:48:23 UTC,4.9,0,-73.962274,40.773163,-73.970422,40.761435,1
2010-04-16 22:41:26 UTC,7.3,0,-74.002168,40.724622,-73.983748,40.729533,1
2010-04-11 18:49:25 UTC,9.3,0,-73.989015,40.777063,-73.958909,40.78077,3
2010-04-14 10:57:23 UTC,4.1,0,-73.960833,40.774986,-73.967088,40.766972,1
2010-04-25 02:56:48 UTC,4.5,0,-73.989747,40.720245,-73.992446,40.726764,2
2010-04-24 18:04:29 UTC,4.9,0,-73.980629,40.761044,-73.993919,40.769909,1
